order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1199615,99,prior,16,5,18,7.0
2282647,99,prior,17,0,19,23.0
2326743,99,prior,18,1,08,8.0
1289863,99,train,19,2,11,22.0
680467,100,prior,1,3,18,
3159209,100,prior,2,0,15,18.0
2443738,100,prior,3,5,17,30.0
2337051,100,prior,4,3,20,30.0
2875733,100,prior,5,1,18,26.0
3302990,100,test,6,5,19,30.0
185725,101,prior,1,2,11,
1521207,101,prior,2,5,18,24.0
1510452,101,prior,3,5,18,7.0
2056313,101,prior,4,5,19,7.0
1922942,101,prior,5,5,17,21.0
827653,101,prior,6,0,11,30.0
1189661,101,prior,7,0,13,14.0
2952569,101,prior,8,1,11,1.0
1163140,101,prior,9,4,19,3.0
629400,101,prior,10,5,16,8.0
3084957,101,prior,11,4,19,20.0
1141217,101,prior,12,0,00,10.0
2067338,101,prior,13,6,12,6.0
2617560,101,prior,14,5,18,30.0
2524940,101,prior,15,3,11,12.0
1975106,101,prior,16,0,17,11.0
1370143,101,prior,17,5,14,12.0
749353,101,prior,18,2,12,30.0
1432700,101,prior,19,3,16,15.0
1285684,101,prior,20,0,13,4.0
1189294,101,test,21,5,18,26.0
629426,102,prior,1,3,11,
3404327,102,prior,2,6,23,24.0
3368457,102,prior,3,0,17,30.0
1931578,102,prior,4,1,12,30.0
2196914,102,prior,5,5,23,11.0
2531610,102,prior,6,5,14,30.0
2591641,102,train,7,0,20,30.0
1445214,103,prior,1,2,17,
1810651,103,prior,2,3,17,8.0
3188716,103,prior,3,6,16,3.0
1278694,103,prior,4,6,19,7.0
2542484,103,prior,5,2,21,10.0
1675251,103,prior,6,3,15,15.0
2056025,103,prior,7,4,14,8.0
801004,103,prior,8,2,16,5.0
1304370,103,prior,9,2,11,14.0
1410829,103,prior,10,5,19,3.0
2741554,103,prior,11,3,12,12.0
881051,103,prior,12,0,11,11.0
662830,103,prior,13,1,17,8.0
580626,103,prior,14,1,12,21.0
773400,103,prior,15,2,13,29.0
945140,103,prior,16,4,17,23.0
221085,103,prior,17,3,16,13.0
926418,103,train,18,2,14,20.0
3268912,104,prior,1,2,15,
2731714,104,prior,2,3,09,29.0
2461628,104,prior,3,3,09,21.0
1254267,104,prior,4,4,09,22.0
1645432,104,prior,5,1,09,4.0
2364180,104,train,6,4,10,10.0
2486885,105,prior,1,5,15,
226377,105,prior,2,0,06,30.0
930259,105,prior,3,5,16,12.0
1910840,105,prior,4,5,09,7.0
1731500,105,prior,5,3,11,12.0
3193305,105,prior,6,0,15,30.0
3204356,105,prior,7,1,13,30.0
2298088,105,train,8,3,10,30.0
777370,106,prior,1,6,12,
891339,106,prior,2,0,13,8.0
355095,106,prior,3,5,18,12.0
2549875,106,train,4,6,13,8.0
1085890,107,prior,1,6,20,
640790,107,prior,2,0,18,30.0
2258996,107,prior,3,4,15,4.0
2100808,107,prior,4,0,23,17.0
621852,107,prior,5,3,18,10.0
2796120,107,prior,6,5,22,23.0
1550787,107,prior,7,0,15,2.0
2523599,107,prior,8,1,16,29.0
1186285,107,prior,9,3,16,30.0
1984772,107,prior,10,5,20,2.0
81906,107,prior,11,3,14,19.0
2572731,107,prior,12,4,17,1.0
1234356,107,prior,13,3,16,6.0
2229163,107,prior,14,5,15,30.0
2091156,107,prior,15,0,15,9.0
1368861,107,test,16,1,18,30.0
2313085,108,prior,1,0,13,
2393725,108,prior,2,0,13,0.0
3074448,108,prior,3,1,18,15.0
2137209,108,prior,4,3,11,30.0
1503688,108,prior,5,0,17,30.0
2788286,108,prior,6,0,15,28.0
505076,108,prior,7,0,10,30.0
515014,108,train,8,6,15,6.0
1656765,109,prior,1,1,13,
304607,109,prior,2,1,12,30.0
1403849,109,prior,3,3,17,9.0
659764,109,prior,4,2,05,20.0
3116901,109,prior,5,0,07,26.0
1382150,109,prior,6,1,09,15.0
1997693,109,train,7,1,11,21.0
664643,110,prior,1,1,08,
1845708,110,prior,2,0,10,6.0
38772,110,prior,3,0,20,30.0
828368,110,prior,4,5,09,30.0
1402971,110,prior,5,0,08,30.0
1029371,110,prior,6,2,12,30.0
2365544,110,prior,7,0,19,5.0
1700665,110,prior,8,0,16,7.0
2940997,110,prior,9,1,13,30.0
1390537,110,prior,10,0,10,20.0
1104992,110,prior,11,3,10,3.0
2084000,110,prior,12,2,14,6.0
3135298,110,prior,13,1,16,6.0
1900996,110,prior,14,3,18,16.0
65254,110,prior,15,5,14,9.0
2128010,110,prior,16,3,10,26.0
2111594,110,prior,17,0,14,18.0
839252,110,prior,18,4,13,25.0
1862417,110,prior,19,5,15,8.0
2781137,110,prior,20,2,14,4.0
72069,110,train,21,1,10,6.0
1120443,111,prior,1,5,08,
2301655,111,prior,2,5,09,0.0
1619720,111,prior,3,6,15,30.0
278813,111,prior,4,5,13,27.0
814737,111,prior,5,6,12,30.0
2179090,111,prior,6,4,17,30.0
2552531,111,prior,7,0,10,3.0
3105153,111,train,8,4,11,4.0
631537,112,prior,1,6,11,
3386821,112,prior,2,1,14,16.0
1288160,112,prior,3,2,18,15.0
1191488,112,prior,4,2,15,14.0
182753,112,prior,5,4,17,9.0
639038,112,prior,6,0,17,3.0
1703258,112,prior,7,5,10,5.0
2036112,112,prior,8,1,13,3.0
952832,112,prior,9,6,15,5.0
1367085,112,prior,10,4,18,5.0
1087318,112,prior,11,2,13,5.0
1882807,112,prior,12,6,17,18.0
2077275,112,prior,13,4,13,5.0
3371572,112,prior,14,6,09,2.0
3094724,112,prior,15,2,12,3.0
887098,112,prior,16,4,17,2.0
3187305,112,prior,17,4,12,7.0
3171492,112,prior,18,0,16,17.0
443946,112,prior,19,6,09,6.0
102218,112,prior,20,1,15,30.0
1539802,112,prior,21,1,17,7.0
594895,112,prior,22,1,11,7.0
632430,112,prior,23,5,15,4.0
2298220,112,prior,24,0,18,2.0
1873854,112,prior,25,5,15,5.0
3378311,112,prior,26,3,11,5.0
3032922,112,train,27,2,18,6.0
2438150,113,prior,1,3,10,
77613,113,prior,2,3,22,7.0
1604284,113,prior,3,5,17,9.0
780226,113,prior,4,4,13,13.0
1197224,113,prior,5,5,22,22.0
1645824,113,train,6,5,17,30.0
2880454,114,prior,1,1,15,
977610,114,prior,2,0,08,6.0
62381,114,prior,3,0,12,7.0
1798152,114,prior,4,5,10,12.0
2759030,114,train,5,0,10,2.0
814015,115,prior,1,0,17,
3253442,115,prior,2,6,17,27.0
351263,115,prior,3,0,12,22.0
2895282,115,prior,4,6,17,13.0
226383,115,prior,5,2,18,30.0
3321326,115,prior,6,5,14,10.0
150025,115,prior,7,3,19,26.0
405959,115,prior,8,0,11,25.0
3278419,115,prior,9,4,18,4.0
1586517,115,prior,10,6,14,9.0
3347069,115,prior,11,5,14,6.0
2617020,115,prior,12,0,15,9.0
2618023,115,train,13,1,18,15.0
3370391,116,prior,1,0,05,
1115121,116,prior,2,0,17,14.0
1221109,116,prior,3,4,16,25.0
1765618,116,prior,4,6,06,9.0
3307561,116,prior,5,5,17,13.0
2224236,116,prior,6,1,04,10.0
878518,116,train,7,5,12,4.0
2289023,117,prior,1,3,17,
3372845,117,prior,2,1,12,30.0
1596327,117,prior,3,3,06,30.0
1255531,117,prior,4,5,14,30.0
2116172,117,prior,5,0,16,30.0
1505236,117,prior,6,5,14,5.0
3161671,117,prior,7,4,16,20.0
2017489,117,prior,8,1,12,4.0
1616452,117,prior,9,5,14,11.0
3127804,117,prior,10,4,19,30.0
2116043,117,prior,11,3,16,20.0
1438423,117,train,12,0,18,4.0
1823310,118,prior,1,1,09,
739071,118,prior,2,3,10,2.0
2874790,118,prior,3,1,09,5.0
2382142,118,prior,4,1,08,7.0
19682,118,prior,5,1,07,21.0
3181671,118,prior,6,1,09,28.0
1070257,118,prior,7,1,08,7.0
1446561,118,prior,8,3,08,9.0
218648,118,prior,9,3,08,14.0
991252,118,prior,10,1,14,12.0
933246,118,prior,11,5,12,11.0
2538927,118,prior,12,1,09,10.0
2982428,118,prior,13,1,10,7.0
2365876,118,prior,14,1,08,14.0
239491,118,prior,15,4,09,3.0
2375700,118,prior,16,1,08,18.0
3337304,118,prior,17,5,12,4.0
1423422,118,prior,18,1,09,17.0
2946645,118,prior,19,1,08,7.0
2827335,118,prior,20,2,12,29.0
3177227,118,prior,21,1,11,6.0
1245530,118,prior,22,1,09,7.0
597448,118,prior,23,2,09,22.0
2690698,118,prior,24,5,09,17.0
267575,118,prior,25,2,07,18.0
198257,118,prior,26,3,09,15.0
753212,118,prior,27,1,08,19.0
1248129,118,train,28,1,07,30.0
2268469,119,prior,1,6,13,
123124,119,prior,2,0,10,8.0
1776217,119,prior,3,3,14,17.0
461193,119,train,4,0,14,30.0
520620,120,prior,1,3,11,
906054,120,prior,2,4,07,15.0
3273029,120,prior,3,2,08,19.0
961032,120,train,4,2,09,30.0
472106,121,prior,1,0,09,
484983,121,prior,2,5,20,5.0
1239400,121,prior,3,1,16,30.0
1135686,121,prior,4,6,08,26.0
2410237,121,prior,5,2,15,10.0
542018,121,prior,6,3,16,15.0
3367490,121,prior,7,1,14,30.0
1198282,121,prior,8,1,07,21.0
1471550,121,prior,9,0,10,30.0
2929824,121,prior,10,3,16,17.0
2652217,121,train,11,3,06,21.0
2471114,122,prior,1,6,16,
2424388,122,prior,2,5,19,6.0
2661952,122,prior,3,6,12,1.0
3264447,122,prior,4,5,19,13.0
1275930,122,prior,5,3,22,5.0
1010324,122,prior,6,5,16,2.0
1053311,122,prior,7,5,17,0.0
2150851,122,prior,8,6,20,1.0
1802433,122,prior,9,5,00,6.0
1869011,122,prior,10,5,14,0.0
2661036,122,prior,11,6,19,8.0
2887923,122,prior,12,0,18,1.0
3267671,122,prior,13,3,20,3.0
2456894,122,prior,14,6,21,10.0
3058818,122,prior,15,3,18,4.0
1040862,122,prior,16,0,02,4.0
1521844,122,prior,17,3,11,3.0
2646970,122,prior,18,4,10,8.0
3325402,122,prior,19,4,00,28.0
829667,122,prior,20,5,16,8.0
1795037,122,prior,21,6,20,1.0
3242045,122,prior,22,4,04,5.0
1330087,122,prior,23,5,18,8.0
1078221,122,prior,24,6,20,22.0
3171246,122,prior,25,3,13,18.0
2300049,122,prior,26,0,13,4.0
2764263,122,prior,27,1,14,29.0
1200312,122,prior,28,3,20,2.0
3024894,122,prior,29,4,13,22.0
1626588,122,test,30,6,17,30.0
1295374,123,prior,1,0,20,
3195364,123,prior,2,0,09,30.0
1186542,123,prior,3,3,20,30.0
610689,123,prior,4,0,12,30.0
480866,123,prior,5,4,12,30.0
334645,123,prior,6,2,17,19.0
495419,123,prior,7,0,13,30.0
319358,123,prior,8,4,20,11.0
2362500,123,prior,9,4,20,7.0
1906256,123,prior,10,0,11,17.0
1721370,123,train,11,0,11,0.0
1318740,124,prior,1,0,22,
490161,124,prior,2,2,10,30.0
2638175,124,prior,3,1,10,6.0
1660930,124,prior,4,1,10,7.0
1923886,124,prior,5,1,08,7.0
3051829,124,prior,6,1,09,21.0
3014528,124,prior,7,1,08,21.0
2776620,124,prior,8,1,08,14.0
2733614,124,train,9,1,08,21.0
1862783,125,prior,1,3,11,
2252217,125,prior,2,6,09,10.0
1007668,125,prior,3,4,09,12.0
2679779,125,prior,4,5,07,30.0
450446,125,prior,5,6,06,8.0
138463,125,prior,6,6,14,14.0
1120875,125,prior,7,6,12,7.0
1156921,125,prior,8,1,08,16.0
225127,125,prior,9,0,11,13.0
2431126,125,prior,10,0,09,7.0
2815527,125,prior,11,0,11,7.0
3283870,125,prior,12,2,12,9.0
3060658,125,prior,13,4,16,9.0
1543042,125,train,14,1,19,11.0
1747819,126,prior,1,6,11,
1020546,126,prior,2,1,17,30.0
1480579,126,prior,3,0,10,30.0
1537356,126,prior,4,6,11,30.0
1107715,126,prior,5,6,14,21.0
1879545,126,prior,6,0,08,30.0
2117732,126,prior,7,0,13,30.0
33119,126,prior,8,0,12,7.0
2452141,126,prior,9,0,10,28.0
32138,126,prior,10,0,15,21.0
36863,126,test,11,0,10,14.0
1308139,127,prior,1,1,11,
1603251,127,prior,2,6,19,12.0
1552720,127,prior,3,1,18,9.0
1795614,127,prior,4,0,10,20.0
1564919,127,prior,5,1,20,8.0
1902378,127,prior,6,0,17,6.0
1220721,127,prior,7,3,19,10.0
3405938,127,prior,8,3,19,7.0
2550153,127,prior,9,3,20,7.0
1916882,127,prior,10,0,11,18.0
2959300,127,prior,11,0,20,7.0
986125,127,prior,12,0,13,7.0
1626985,127,prior,13,3,20,10.0
1992222,127,prior,14,3,19,21.0
2842375,127,prior,15,3,19,14.0
886256,127,prior,16,0,19,30.0
1964699,127,prior,17,6,10,6.0
969538,127,test,18,2,18,30.0
1829768,128,prior,1,0,07,
288174,128,prior,2,6,12,30.0
2519124,128,prior,3,3,18,18.0
2559357,128,prior,4,0,19,18.0
2402501,128,prior,5,1,20,1.0
2999897,128,prior,6,0,15,30.0
3098585,128,prior,7,5,19,5.0
186826,128,prior,8,1,13,30.0
3382475,128,prior,9,0,18,30.0
1905981,128,prior,10,6,09,13.0
2790818,128,prior,11,0,20,1.0
1095948,128,train,12,4,16,4.0
1362636,129,prior,1,1,19,
3203486,129,prior,2,2,15,1.0
1579752,129,prior,3,2,16,7.0
491636,129,prior,4,1,18,13.0
2609568,129,prior,5,1,18,30.0
341706,129,prior,6,4,18,3.0
732734,129,prior,7,1,19,4.0
584267,129,prior,8,4,18,3.0
59226,129,prior,9,0,18,3.0
572034,129,prior,10,3,17,10.0
1019891,129,prior,11,4,16,1.0
688716,129,test,12,3,13,30.0
1124555,130,prior,1,5,13,
319917,130,prior,2,5,12,30.0
2111339,130,prior,3,5,12,30.0
2437480,130,train,4,3,12,12.0
159796,131,prior,1,3,14,
2870337,131,prior,2,3,10,30.0
47897,131,prior,3,6,08,10.0
690515,131,prior,4,0,13,22.0
1332290,131,prior,5,2,11,16.0
122158,131,prior,6,6,09,11.0
1992658,131,prior,7,6,11,28.0
1361399,131,prior,8,2,08,24.0
380942,131,prior,9,3,10,15.0
2106151,131,train,10,0,09,18.0
1350313,132,prior,1,2,09,
2005455,132,prior,2,2,12,7.0
1331186,132,prior,3,5,09,3.0
2945874,132,prior,4,5,07,7.0
419704,132,prior,5,0,19,2.0
1271491,132,prior,6,2,16,2.0
1658862,132,prior,7,6,08,4.0
1649249,132,prior,8,0,08,1.0
2149749,132,prior,9,2,07,2.0
1714411,132,prior,10,3,12,1.0
1264035,132,prior,11,0,10,4.0
1725511,132,prior,12,3,08,3.0
1175812,132,prior,13,2,08,6.0
647862,132,prior,14,5,09,3.0
3407614,132,prior,15,1,07,3.0
2425937,132,prior,16,3,08,2.0
88224,132,prior,17,1,09,5.0
128294,132,prior,18,0,16,6.0
2828876,132,prior,19,2,17,2.0
50139,132,prior,20,5,08,3.0
3054588,132,prior,21,1,07,3.0
1068230,132,prior,22,3,22,2.0
214385,132,prior,23,4,21,1.0
125426,132,prior,24,2,18,5.0
2887138,132,train,25,0,12,5.0
3187763,133,prior,1,4,19,
107326,133,prior,2,6,18,2.0
2871952,133,prior,3,4,01,19.0
2267932,133,prior,4,0,12,10.0
577963,133,prior,5,1,22,1.0
2203695,133,prior,6,0,09,6.0
2964641,133,prior,7,5,12,5.0
1517475,133,prior,8,1,12,3.0
1846465,133,prior,9,4,12,3.0
3317319,133,prior,10,5,12,8.0
241592,133,prior,11,3,13,5.0
1551488,133,prior,12,3,21,7.0
1686324,133,prior,13,0,12,11.0
560536,133,prior,14,1,01,8.0
1522988,133,prior,15,4,01,3.0
836046,133,prior,16,3,02,6.0
3306184,133,prior,17,4,03,8.0
670203,133,prior,18,2,03,5.0
3394074,133,prior,19,2,15,7.0
2087698,133,prior,20,1,21,6.0
1058680,133,test,21,4,00,10.0
3081012,134,prior,1,6,12,
603841,134,prior,2,6,11,21.0
2913221,134,prior,3,6,12,7.0
2565512,134,prior,4,0,09,15.0
1708250,134,prior,5,0,12,30.0
463775,134,prior,6,4,00,30.0
831748,134,test,7,1,10,30.0
3204695,135,prior,1,3,19,
3264360,135,prior,2,2,21,13.0
892534,135,prior,3,0,08,12.0
2703626,135,prior,4,4,16,11.0
3001617,135,train,5,0,17,17.0
1060257,136,prior,1,1,08,
62071,136,prior,2,0,15,6.0
2796410,136,prior,3,0,11,7.0
3178064,136,prior,4,1,12,29.0
2710859,136,test,5,1,15,21.0
2589465,137,prior,1,3,20,
936521,137,prior,2,6,12,30.0
2873731,137,prior,3,6,16,30.0
16785,137,prior,4,0,14,29.0
903981,137,prior,5,6,14,30.0
2829213,137,prior,6,0,01,8.0
1500625,137,test,7,6,15,6.0
3160996,138,prior,1,5,13,
930730,138,prior,2,0,12,9.0
1421595,138,prior,3,2,09,9.0
1433006,138,prior,4,0,11,5.0
1592314,138,prior,5,0,09,14.0
3052988,138,prior,6,0,06,7.0
1986630,138,prior,7,0,12,7.0
2823056,138,prior,8,6,14,6.0
505689,138,prior,9,6,12,7.0
2254091,138,prior,10,5,14,6.0
228295,138,prior,11,0,12,2.0
2138731,138,prior,12,6,15,6.0
28517,138,prior,13,6,14,7.0
2526903,138,prior,14,0,15,8.0
1593782,138,prior,15,6,11,6.0
307762,138,prior,16,0,11,8.0
960220,138,prior,17,5,14,19.0
1154289,138,prior,18,1,07,3.0
1898191,138,prior,19,2,08,30.0
1972635,138,prior,20,6,20,18.0
1512043,138,prior,21,0,15,8.0
323780,138,prior,22,2,15,16.0
894221,138,prior,23,5,13,24.0
2027699,138,prior,24,1,10,24.0
703615,138,prior,25,3,11,2.0
2226790,138,prior,26,5,12,9.0
2206168,138,prior,27,3,18,30.0
3139998,138,prior,28,6,11,3.0
1854193,138,prior,29,0,14,22.0
1977647,138,prior,30,6,17,20.0
1069065,138,prior,31,2,07,10.0
2329217,138,prior,32,5,20,10.0
455775,138,train,33,6,12,1.0
3220002,139,prior,1,3,17,
2610428,139,prior,2,5,17,9.0
1515111,139,prior,3,3,19,5.0
1296919,139,prior,4,2,19,6.0
2233425,139,train,5,2,11,30.0
1207960,140,prior,1,3,17,
2093304,140,prior,2,6,10,3.0
2254976,140,prior,3,2,11,3.0
3369359,140,prior,4,0,12,5.0
515651,140,prior,5,3,12,3.0
726285,140,prior,6,1,17,5.0
1025825,140,prior,7,4,16,10.0
3015626,140,prior,8,5,17,1.0
2135028,140,prior,9,2,11,4.0
3346154,140,prior,10,5,13,3.0
1157684,140,prior,11,6,19,1.0
2414681,140,prior,12,4,17,5.0
551518,140,prior,13,4,19,7.0
3241517,140,prior,14,4,16,7.0
3103900,140,prior,15,3,17,6.0
1672315,140,prior,16,4,17,8.0
484342,140,prior,17,2,15,5.0
1820029,140,prior,18,0,18,5.0
2935007,140,prior,19,4,16,4.0
3215600,140,prior,20,1,10,4.0
3245602,140,prior,21,1,16,7.0
3361344,140,prior,22,2,11,8.0
1272879,140,prior,23,0,10,12.0
3392471,140,prior,24,1,18,8.0
599299,140,prior,25,6,11,5.0
3071740,140,prior,26,0,13,8.0
1573632,140,prior,27,5,14,5.0
1119910,140,prior,28,1,12,10.0
3046542,140,prior,29,6,16,5.0
557001,140,prior,30,4,09,5.0
2866881,140,prior,31,6,14,2.0
2289359,140,prior,32,2,21,3.0
2343097,140,prior,33,5,19,3.0
458750,140,prior,34,3,11,5.0
385418,140,prior,35,5,10,9.0
1878887,140,prior,36,0,10,9.0
405367,140,prior,37,0,10,7.0
2678520,140,prior,38,3,16,10.0
414277,140,prior,39,1,12,5.0
556179,140,prior,40,6,11,5.0
2695731,140,prior,41,3,17,4.0
2637943,140,prior,42,0,12,4.0
2589449,140,prior,43,5,22,5.0
1227180,140,prior,44,0,11,23.0
2473679,140,prior,45,6,14,6.0
1402772,140,prior,46,6,16,7.0
2783075,140,prior,47,3,15,11.0
714844,140,prior,48,1,10,5.0
1027521,140,prior,49,4,17,3.0
1364045,140,prior,50,5,17,1.0
919139,140,prior,51,6,12,1.0
1330627,140,prior,52,1,11,2.0
2430333,140,prior,53,2,09,1.0
969286,140,prior,54,6,10,4.0
2772901,140,prior,55,4,18,5.0
3249907,140,prior,56,2,19,5.0
3405538,140,prior,57,6,16,4.0
888081,140,prior,58,0,17,1.0
1829678,140,prior,59,3,10,3.0
2258898,140,prior,60,2,16,6.0
1148917,140,prior,61,0,17,5.0
485663,140,prior,62,1,12,1.0
919895,140,prior,63,3,14,2.0
988141,140,prior,64,6,10,3.0
2121214,140,prior,65,1,16,2.0
412724,140,prior,66,3,14,2.0
1257665,140,prior,67,5,07,2.0
1210466,140,prior,68,5,10,0.0
832564,140,prior,69,2,10,4.0
2776994,140,prior,70,4,18,2.0
1328876,140,prior,71,5,17,1.0
22418,140,prior,72,3,14,5.0
3342071,140,prior,73,4,14,1.0
3102380,140,prior,74,3,11,6.0
3369380,140,prior,75,5,15,2.0
2272569,140,prior,76,2,11,4.0
2560500,140,train,77,4,21,2.0
2817237,141,prior,1,0,15,
2097765,141,prior,2,6,12,6.0
1228976,141,prior,3,2,14,3.0
259563,141,prior,4,4,11,2.0
726111,141,test,5,3,14,20.0
1867123,142,prior,1,5,14,
2244687,142,prior,2,1,19,10.0
1671993,142,prior,3,2,18,30.0
2608439,142,prior,4,2,12,7.0
3218498,142,prior,5,6,19,30.0
234203,142,prior,6,6,11,14.0
994112,142,prior,7,0,15,8.0
60985,142,prior,8,6,11,6.0
165154,142,prior,9,5,17,6.0
2158587,142,prior,10,2,08,11.0
2833621,142,prior,11,1,19,6.0
3411559,142,prior,12,1,09,7.0
1156263,142,prior,13,1,19,7.0
167617,142,prior,14,5,18,4.0
2947599,142,prior,15,1,17,3.0
2389589,142,prior,16,0,01,20.0
2354156,142,prior,17,1,19,8.0
2534019,142,prior,18,3,13,9.0
2364117,142,prior,19,1,13,5.0
81012,142,prior,20,6,14,19.0
996998,142,prior,21,5,17,6.0
2772108,142,prior,22,1,07,3.0
3111657,142,prior,23,6,13,5.0
670136,142,prior,24,0,15,1.0
1925343,142,prior,25,4,12,4.0
518010,142,prior,26,3,18,6.0
2792748,142,prior,27,1,18,5.0
1717913,142,prior,28,3,17,2.0
1458394,142,prior,29,5,17,2.0
212987,142,prior,30,4,06,6.0
1699547,142,prior,31,5,07,8.0
2553955,142,prior,32,0,10,2.0
2087145,142,prior,33,4,14,11.0
610922,142,prior,34,2,18,5.0
2430869,142,prior,35,5,10,3.0
3256520,142,prior,36,6,13,8.0
2558019,142,prior,37,4,10,5.0
1810051,142,prior,38,0,13,3.0
2420961,142,prior,39,4,14,4.0
1367397,142,prior,40,0,20,3.0
606047,142,prior,41,3,09,3.0
2100628,142,prior,42,1,15,5.0
2690158,142,prior,43,3,19,2.0
3213679,142,prior,44,0,14,4.0
2929728,142,prior,45,4,19,4.0
2696946,142,train,46,6,17,2.0
1389018,143,prior,1,6,20,
1369575,143,prior,2,5,20,6.0
1014616,143,prior,3,5,20,7.0
3242252,143,prior,4,5,20,7.0
2699813,143,prior,5,5,09,7.0
2367664,143,prior,6,5,09,7.0
3184760,143,prior,7,5,10,7.0
3240866,143,prior,8,5,11,7.0
3125769,143,prior,9,5,18,7.0
1033652,143,prior,10,5,19,7.0
451192,143,prior,11,5,10,7.0
1583266,143,prior,12,0,20,16.0
1383012,143,prior,13,5,19,12.0
1755869,143,prior,14,5,20,7.0
1993128,143,train,15,6,11,8.0
2147364,144,prior,1,0,16,
939418,144,prior,2,2,13,9.0
3264513,144,prior,3,4,14,9.0
2316534,144,prior,4,1,19,4.0
802806,144,prior,5,3,16,2.0
1821856,144,prior,6,0,18,4.0
1854825,144,prior,7,4,13,11.0
242208,144,train,8,2,12,12.0
1666830,145,prior,1,4,15,
2604852,145,prior,2,6,13,2.0
2008874,145,prior,3,1,17,2.0
760904,145,prior,4,2,16,1.0
340658,145,prior,5,3,20,1.0
1543077,145,prior,6,0,09,11.0
3123013,145,prior,7,6,06,6.0
3373793,145,prior,8,2,10,3.0
3395341,145,train,9,2,17,30.0
859662,146,prior,1,3,16,
3395836,146,prior,2,6,14,10.0
85287,146,prior,3,3,10,11.0
3098928,146,prior,4,5,09,30.0
823488,146,prior,5,0,08,9.0
123002,146,prior,6,1,13,8.0
273147,146,prior,7,0,15,6.0
92708,146,prior,8,6,10,6.0
2033640,146,prior,9,0,17,8.0
1342836,146,prior,10,0,11,7.0
1884872,146,prior,11,4,21,25.0
794921,146,prior,12,0,09,3.0
1613383,146,prior,13,1,14,1.0
991882,146,prior,14,6,13,5.0
3285522,146,prior,15,0,10,8.0
900920,146,prior,16,6,16,6.0
3011044,146,prior,17,5,10,6.0
3380688,146,prior,18,6,14,8.0
1807479,146,prior,19,6,10,7.0
2335689,146,prior,20,4,18,12.0
205644,146,prior,21,0,18,3.0
203023,146,prior,22,0,15,14.0
2284078,146,prior,23,0,08,7.0
796754,146,prior,24,6,15,6.0
254017,146,prior,25,5,07,6.0
1570910,146,prior,26,0,12,9.0
59415,146,prior,27,5,11,5.0
702663,146,prior,28,4,08,6.0
3373813,146,prior,29,4,12,7.0
596102,146,prior,30,2,10,5.0
1818217,146,prior,31,0,15,5.0
3144664,146,prior,32,1,14,15.0
2353983,146,prior,33,6,15,5.0
2309042,146,prior,34,6,19,7.0
1875229,146,prior,35,0,08,15.0
1671477,146,prior,36,0,12,7.0
3092707,146,prior,37,1,11,1.0
2689637,146,prior,38,0,14,6.0
582965,146,prior,39,0,13,14.0
431025,146,prior,40,5,09,19.0
673776,146,train,41,2,19,25.0
1317868,147,prior,1,0,19,
2190345,147,prior,2,0,18,30.0
3252043,147,prior,3,0,13,28.0
1637674,147,prior,4,6,10,6.0
764956,147,prior,5,0,16,8.0
2477065,147,prior,6,0,14,14.0
1772177,147,prior,7,0,19,14.0
657707,147,prior,8,1,16,15.0
1109225,147,prior,9,6,16,12.0
3266859,147,prior,10,6,15,7.0
1561904,147,prior,11,0,17,8.0
614915,147,prior,12,5,12,19.0
1191676,147,prior,13,5,17,30.0
318441,147,train,14,0,11,30.0
3266887,148,prior,1,5,16,
3169439,148,prior,2,1,07,3.0
2175302,148,prior,3,4,05,3.0
3221240,148,prior,4,6,13,2.0
415062,148,prior,5,2,13,3.0
1759549,148,prior,6,3,12,1.0
3300653,148,prior,7,6,15,30.0
3348216,148,train,8,5,23,27.0
1025331,149,prior,1,0,20,
2756395,149,prior,2,6,10,13.0
970597,149,prior,3,0,16,15.0
1386107,149,prior,4,0,10,14.0
1185790,149,prior,5,6,10,13.0
936948,149,prior,6,0,21,29.0
2618740,149,prior,7,6,07,13.0
1174012,149,prior,8,6,17,30.0
1073005,149,prior,9,6,08,14.0
2576952,149,prior,10,5,23,13.0
3387714,149,prior,11,2,12,18.0
2503718,149,prior,12,6,14,11.0
3328310,149,prior,13,6,13,30.0
2585753,149,prior,14,6,17,14.0
1180289,149,prior,15,4,22,12.0
2567075,149,test,16,5,14,15.0
3139566,150,prior,1,6,06,
242667,150,prior,2,1,06,9.0
2789394,150,prior,3,4,18,10.0
309416,150,prior,4,2,17,12.0
3123164,150,prior,5,5,18,10.0
1462796,150,prior,6,2,16,11.0
2519716,150,prior,7,2,16,14.0
1743975,150,prior,8,5,08,10.0
1279359,150,prior,9,2,15,4.0
759564,150,prior,10,2,12,7.0
2515579,150,prior,11,0,13,12.0
1228126,150,prior,12,5,14,5.0
3024068,150,prior,13,3,07,26.0
3164014,150,prior,14,4,13,30.0
2003778,150,prior,15,0,04,10.0
3182724,150,prior,16,0,16,7.0
2207448,150,prior,17,6,17,6.0
2822984,150,prior,18,5,19,6.0
2346394,150,prior,19,1,16,3.0
1600895,150,prior,20,1,17,7.0
2520237,150,prior,21,4,08,3.0
1785347,150,prior,22,4,16,14.0
1157021,150,prior,23,6,13,2.0
2982817,150,prior,24,4,17,5.0
12278,150,prior,25,3,17,6.0
1297781,150,prior,26,5,19,2.0
2199,150,prior,27,4,14,6.0
